adm0_name,adm1_name,adm2_name,adm3_name,policy,policy_description,optional,policy_intensity,date_start,date_end,source,access_date,notes
ITA,Emilia-Romagna,Modena,All,no_gathering,"Public and private events (including cultural, recreational, religious, and sporting events) prohibited.",N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Piedmont,Novara,All,no_gathering,"Public and private events (including cultural, recreational, religious, and sporting events) prohibited.",N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Veneto,Padua,All,no_gathering,"Public and private events (including cultural, recreational, religious, and sporting events) prohibited.",N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Emilia-Romagna,Parma,All,no_gathering,"Public and private events (including cultural, recreational, religious, and sporting events) prohibited.",N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Marche,Pesaro and Urbino,All,no_gathering,"Public and private events (including cultural, recreational, religious, and sporting events) prohibited.",N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Emilia-Romagna,Piacenza,All,no_gathering,"Public and private events (including cultural, recreational, religious, and sporting events) prohibited.",N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Emilia-Romagna,Reggio nell'Emilia,All,no_gathering,"Public and private events (including cultural, recreational, religious, and sporting events) prohibited.",N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Emilia-Romagna,Rimini,All,no_gathering,"Public and private events (including cultural, recreational, religious, and sporting events) prohibited.",N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Piedmont,Verbano-Cusio-Ossola,All,no_gathering,"Public and private events (including cultural, recreational, religious, and sporting events) prohibited.",N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Piedmont,Vercelli,All,no_gathering,"Public and private events (including cultural, recreational, religious, and sporting events) prohibited.",N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Piedmont,Alessandria,All,pos_cases_quarantine,People who test positive or subject to quarantine measures prohibited from leaving. ,N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,All,All,All,pos_cases_quarantine,People who test positive or subject to quarantine measures prohibited from leaving. ,N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Lombardy,All,All,pos_cases_quarantine,People who test positive or subject to quarantine measures prohibited from leaving. ,N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Piedmont,Asti,All,pos_cases_quarantine,People who test positive or subject to quarantine measures prohibited from leaving. ,N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Emilia-Romagna,Modena,All,pos_cases_quarantine,People who test positive or subject to quarantine measures prohibited from leaving. ,N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Piedmont,Novara,All,pos_cases_quarantine,People who test positive or subject to quarantine measures prohibited from leaving. ,N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Emilia-Romagna,Parma,All,pos_cases_quarantine,People who test positive or subject to quarantine measures prohibited from leaving. ,N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Marche,Pesaro and Urbino,All,pos_cases_quarantine,People who test positive or subject to quarantine measures prohibited from leaving. ,N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Emilia-Romagna,Piacenza,All,pos_cases_quarantine,People who test positive or subject to quarantine measures prohibited from leaving. ,N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Emilia-Romagna,Reggio nell'Emilia,All,pos_cases_quarantine,People who test positive or subject to quarantine measures prohibited from leaving. ,N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Emilia-Romagna,Rimini,All,pos_cases_quarantine,People who test positive or subject to quarantine measures prohibited from leaving. ,N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Piedmont,Verbano-Cusio-Ossola,All,pos_cases_quarantine,People who test positive or subject to quarantine measures prohibited from leaving. ,N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Piedmont,Vercelli,All,pos_cases_quarantine,People who test positive or subject to quarantine measures prohibited from leaving. ,N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Piedmont,Alessandria,All,social_distance,"Policies related to commercial activities, businesses, and places of religious worship to maintain a 1 meter social distance. Includes museum and cultural institution closures, and limiting the number of people in a place of worship.",N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,All,All,All,social_distance,"Policies related to commercial activities, businesses, and places of religious worship to maintain a 1 meter social distance. Includes museum and cultural institution closures, and limiting the number of people in a place of worship.",N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Lombardy,All,All,social_distance,"Policies related to commercial activities, businesses, and places of religious worship to maintain a 1 meter social distance. Includes museum and cultural institution closures, and limiting the number of people in a place of worship.",N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Piedmont,Asti,All,social_distance,"Policies related to commercial activities, businesses, and places of religious worship to maintain a 1 meter social distance. Includes museum and cultural institution closures, and limiting the number of people in a place of worship.",N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Emilia-Romagna,Modena,All,social_distance,"Policies related to commercial activities, businesses, and places of religious worship to maintain a 1 meter social distance. Includes museum and cultural institution closures, and limiting the number of people in a place of worship.",N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Piedmont,Novara,All,social_distance,"Policies related to commercial activities, businesses, and places of religious worship to maintain a 1 meter social distance. Includes museum and cultural institution closures, and limiting the number of people in a place of worship.",N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Veneto,Padua,All,social_distance,"Policies related to commercial activities, businesses, and places of religious worship to maintain a 1 meter social distance. Includes museum and cultural institution closures, and limiting the number of people in a place of worship.",N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Emilia-Romagna,Parma,All,social_distance,"Policies related to commercial activities, businesses, and places of religious worship to maintain a 1 meter social distance. Includes museum and cultural institution closures, and limiting the number of people in a place of worship.",N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Marche,Pesaro and Urbino,All,social_distance,"Policies related to commercial activities, businesses, and places of religious worship to maintain a 1 meter social distance. Includes museum and cultural institution closures, and limiting the number of people in a place of worship.",N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Emilia-Romagna,Piacenza,All,social_distance,"Policies related to commercial activities, businesses, and places of religious worship to maintain a 1 meter social distance. Includes museum and cultural institution closures, and limiting the number of people in a place of worship.",N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Emilia-Romagna,Reggio nell'Emilia,All,social_distance,"Policies related to commercial activities, businesses, and places of religious worship to maintain a 1 meter social distance. Includes museum and cultural institution closures, and limiting the number of people in a place of worship.",N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Emilia-Romagna,Rimini,All,social_distance,"Policies related to commercial activities, businesses, and places of religious worship to maintain a 1 meter social distance. Includes museum and cultural institution closures, and limiting the number of people in a place of worship.",N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Piedmont,Verbano-Cusio-Ossola,All,social_distance,"Policies related to commercial activities, businesses, and places of religious worship to maintain a 1 meter social distance. Includes museum and cultural institution closures, and limiting the number of people in a place of worship.",N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Piedmont,Vercelli,All,social_distance,"Policies related to commercial activities, businesses, and places of religious worship to maintain a 1 meter social distance. Includes museum and cultural institution closures, and limiting the number of people in a place of worship.",N,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Piedmont,Alessandria,All,travel_ban_local,People are prohibited from entering or exiting the affected area. ,N,0.5,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Lombardy,All,All,travel_ban_local,People are prohibited from entering or exiting the affected area. ,N,0.5,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Piedmont,Asti,All,travel_ban_local,People are prohibited from entering or exiting the affected area. ,N,0.5,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Emilia-Romagna,Modena,All,travel_ban_local,People are prohibited from entering or exiting the affected area. ,N,0.5,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Piedmont,Novara,All,travel_ban_local,People are prohibited from entering or exiting the affected area. ,N,0.5,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Emilia-Romagna,Parma,All,travel_ban_local,People are prohibited from entering or exiting the affected area. ,N,0.5,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Marche,Pesaro and Urbino,All,travel_ban_local,People are prohibited from entering or exiting the affected area. ,N,0.5,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Emilia-Romagna,Piacenza,All,travel_ban_local,People are prohibited from entering or exiting the affected area. ,N,0.5,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Emilia-Romagna,Reggio nell'Emilia,All,travel_ban_local,People are prohibited from entering or exiting the affected area. ,N,0.5,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Emilia-Romagna,Rimini,All,travel_ban_local,People are prohibited from entering or exiting the affected area. ,N,0.5,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Piedmont,Verbano-Cusio-Ossola,All,travel_ban_local,People are prohibited from entering or exiting the affected area. ,N,0.5,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Piedmont,Vercelli,All,travel_ban_local,People are prohibited from entering or exiting the affected area. ,N,0.5,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Piedmont,Alessandria,All,work_from_home,Encourage employees to either work from home or take holiday/paid leave,Y,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,All,All,All,work_from_home,Encourage employees to either work from home or take holiday/paid leave,Y,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Lombardy,All,All,work_from_home,Encourage employees to either work from home or take holiday/paid leave,Y,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Piedmont,Asti,All,work_from_home,Encourage employees to either work from home or take holiday/paid leave,Y,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Emilia-Romagna,Modena,All,work_from_home,Encourage employees to either work from home or take holiday/paid leave,Y,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Piedmont,Novara,All,work_from_home,Encourage employees to either work from home or take holiday/paid leave,Y,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Veneto,Padua,All,work_from_home,Encourage employees to either work from home or take holiday/paid leave,Y,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Emilia-Romagna,Parma,All,work_from_home,Encourage employees to either work from home or take holiday/paid leave,Y,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Marche,Pesaro and Urbino,All,work_from_home,Encourage employees to either work from home or take holiday/paid leave,Y,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Emilia-Romagna,Piacenza,All,work_from_home,Encourage employees to either work from home or take holiday/paid leave,Y,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Emilia-Romagna,Reggio nell'Emilia,All,work_from_home,Encourage employees to either work from home or take holiday/paid leave,Y,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Emilia-Romagna,Rimini,All,work_from_home,Encourage employees to either work from home or take holiday/paid leave,Y,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Piedmont,Verbano-Cusio-Ossola,All,work_from_home,Encourage employees to either work from home or take holiday/paid leave,Y,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,Piedmont,Vercelli,All,work_from_home,Encourage employees to either work from home or take holiday/paid leave,Y,1,03/08/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,All,All,All,home_isolation,"People prohibited from leaving home (or neighborhood) regardless of testing status if == 1, and People allowed to leave home only for work and health related reasons if == 0.18",N,0.33,03/10/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,All,All,All,travel_ban_intl_in,International travellers traveling to country either banned from entering have to self-isolate upon landing,N,1,03/10/2020,NA,https://www.iata.org/contentassets/75e184437e0e40d5959cd455fe6ad015/ITA-ncov-measures.pdf,03/15/2020,
ITA,All,All,All,travel_ban_local,People are prohibited from entering or exiting the affected area. ,N,0.5,03/10/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,All,All,All,business_closure,All non-essential (e.g. public services) commercial activities closed; business offices closed (only remote work allowed),N,0.67,03/11/2020,NA,http://www.protezionecivile.it/documents/20182/1227694/Summary+of+measures+taken+against+the+spread+of+C-19/c16459ad-4e52-4e90-90f3-c6a2b30c17eb,03/14/2020,
ITA,All,All,All,home_isolation,People prohibited from leaving home (or neighborhood) regardless of testing status.,N,0.67,03/11/2020,NA,https://en.wikipedia.org/wiki/2020_ITA_coronavirus_lockdown,03/14/2020,
ITA,All,All,All,business_closure,"Closure of all non-essential industries, production activity, and factories",N,1,03/22/2020,NA,https://www.bloomberg.com/news/articles/2020-03-21/germany-plans-extra-spending-of-eu150-billion-scholz-says,03/25/2020,
ITA,Lombardy,All,All,home_isolation,"People prohibited to exercise or play sports outdoors, even when practicing social distancing",N,1,03/22/2020,NA,https://www.seattletimes.com/business/italys-restrictions-grow-more-specific-in-bid-to-slow-virus/,03/25/2020,
ITA,All,All,All,travel_ban_local,"People are prohibited from any domestic travel, and have to stay in their own municipality. ",N,1,03/22/2020,NA,https://www.reuters.com/article/us-health-coronavirus-italy/italy-bans-internal-travel-as-a-further-651-die-from-coronavirus-idUSKBN2190ZP,03/25/2020,
