state_name,state_pop,st_code,county,county_name_long,county_pop,county_name,state
alabama,4908621,01,027,Clay County,13275,Clay,AL
alabama,4908621,01,029,Cleburne County,14987,Cleburne,AL
alabama,4908621,01,031,Coffee County,51909,Coffee,AL
alabama,4908621,01,033,Colbert County,54762,Colbert,AL
alabama,4908621,01,035,Conecuh County,12277,Conecuh,AL
alabama,4908621,01,037,Coosa County,10715,Coosa,AL
alabama,4908621,01,039,Covington County,36986,Covington,AL
alabama,4908621,01,041,Crenshaw County,13824,Crenshaw,AL
alabama,4908621,01,043,Cullman County,83442,Cullman,AL
alabama,4908621,01,045,Dale County,48956,Dale,AL
alabama,4908621,01,047,Dallas County,38310,Dallas,AL
alabama,4908621,01,049,DeKalb County,71385,DeKalb,AL
alabama,4908621,01,051,Elmore County,81887,Elmore,AL
alabama,4908621,01,053,Escambia County,36748,Escambia,AL
alabama,4908621,01,055,Etowah County,102501,Etowah,AL
alabama,4908621,01,057,Fayette County,16433,Fayette,AL
alabama,4908621,01,059,Franklin County,31363,Franklin,AL
alabama,4908621,01,061,Geneva County,26314,Geneva,AL
alabama,4908621,01,063,Greene County,8233,Greene,AL
alabama,4908621,01,065,Hale County,14726,Hale,AL
alabama,4908621,01,067,Henry County,17209,Henry,AL
alabama,4908621,01,069,Houston County,104722,Houston,AL
alabama,4908621,01,071,Jackson County,51736,Jackson,AL
alabama,4908621,01,073,Jefferson County,659300,Jefferson,AL
alabama,4908621,01,075,Lamar County,13844,Lamar,AL
alabama,4908621,01,077,Lauderdale County,92387,Lauderdale,AL
alabama,4908621,01,079,Lawrence County,32957,Lawrence,AL
alabama,4908621,01,081,Lee County,163941,Lee,AL
alabama,4908621,01,083,Limestone County,96174,Limestone,AL
alabama,4908621,01,085,Lowndes County,9974,Lowndes,AL
alabama,4908621,01,087,Macon County,18439,Macon,AL
alabama,4908621,01,089,Madison County,366519,Madison,AL
alabama,4908621,01,091,Marengo County,19066,Marengo,AL
alabama,4908621,01,093,Marion County,29763,Marion,AL
alabama,4908621,01,095,Marshall County,96109,Marshall,AL
alabama,4908621,01,097,Mobile County,413757,Mobile,AL
alabama,4908621,01,099,Monroe County,21067,Monroe,AL
alabama,4908621,01,101,Montgomery County,225763,Montgomery,AL
alabama,4908621,01,103,Morgan County,119089,Morgan,AL
alabama,4908621,01,105,Perry County,9140,Perry,AL
alabama,4908621,01,107,Pickens County,19938,Pickens,AL
alabama,4908621,01,109,Pike County,33338,Pike,AL
alabama,4908621,01,111,Randolph County,22725,Randolph,AL
alabama,4908621,01,113,Russell County,57781,Russell,AL
alabama,4908621,01,115,St. Clair County,88690,St. Clair,AL
alabama,4908621,01,117,Shelby County,215707,Shelby,AL
alabama,4908621,01,119,Sumter County,12691,Sumter,AL
alabama,4908621,01,121,Talladega County,79828,Talladega,AL
alabama,4908621,01,123,Tallapoosa County,40497,Tallapoosa,AL
alabama,4908621,01,125,Tuscaloosa County,208911,Tuscaloosa,AL
alabama,4908621,01,127,Walker County,63711,Walker,AL
alabama,4908621,01,129,Washington County,16378,Washington,AL
alabama,4908621,01,131,Wilcox County,10627,Wilcox,AL
alabama,4908621,01,133,Winston County,23660,Winston,AL
louisiana,4645184,22,001,Acadia Parish,62190,Acadia Parish,LA
louisiana,4645184,22,003,Allen Parish,25605,Allen Parish,LA
louisiana,4645184,22,005,Ascension Parish,124672,Ascension Parish,LA
louisiana,4645184,22,007,Assumption Parish,22300,Assumption Parish,LA
louisiana,4645184,22,009,Avoyelles Parish,40462,Avoyelles Parish,LA
louisiana,4645184,22,011,Beauregard Parish,37253,Beauregard Parish,LA
louisiana,4645184,22,013,Bienville Parish,13308,Bienville Parish,LA
louisiana,4645184,22,015,Bossier Parish,127185,Bossier Parish,LA
louisiana,4645184,22,017,Caddo Parish,242922,Caddo Parish,LA
louisiana,4645184,22,019,Calcasieu Parish,203112,Calcasieu Parish,LA
louisiana,4645184,22,021,Caldwell Parish,9960,Caldwell Parish,LA
louisiana,4645184,22,023,Cameron Parish,6968,Cameron Parish,LA
louisiana,4645184,22,025,Catahoula Parish,9608,Catahoula Parish,LA
louisiana,4645184,22,027,Claiborne Parish,15944,Claiborne Parish,LA
louisiana,4645184,22,029,Concordia Parish,19572,Concordia Parish,LA
louisiana,4645184,22,031,De Soto Parish,27436,De Soto Parish,LA
louisiana,4645184,22,033,East Baton Rouge Parish,440956,East Baton Rouge Parish,LA
louisiana,4645184,22,035,East Carroll Parish,7037,East Carroll Parish,LA
louisiana,4645184,22,037,East Feliciana Parish,19305,East Feliciana Parish,LA
louisiana,4645184,22,039,Evangeline Parish,33443,Evangeline Parish,LA
louisiana,4645184,22,041,Franklin Parish,20156,Franklin Parish,LA
louisiana,4645184,22,043,Grant Parish,22482,Grant Parish,LA
louisiana,4645184,22,045,Iberia Parish,70941,Iberia Parish,LA
louisiana,4645184,22,047,Iberville Parish,32721,Iberville Parish,LA
louisiana,4645184,22,049,Jackson Parish,15902,Jackson Parish,LA
louisiana,4645184,22,051,Jefferson Parish,434051,Jefferson Parish,LA
louisiana,4645184,22,053,Jefferson Davis Parish,31582,Jefferson Davis Parish,LA
louisiana,4645184,22,055,Lafayette Parish,242782,Lafayette Parish,LA
louisiana,4645184,22,057,Lafourche Parish,98115,Lafourche Parish,LA
louisiana,4645184,22,059,LaSalle Parish,14917,LaSalle Parish,LA
louisiana,4645184,22,061,Lincoln Parish,47196,Lincoln Parish,LA
louisiana,4645184,22,063,Livingston Parish,139567,Livingston Parish,LA
louisiana,4645184,22,065,Madison Parish,11161,Madison Parish,LA
louisiana,4645184,22,067,Morehouse Parish,25398,Morehouse Parish,LA
louisiana,4645184,22,069,Natchitoches Parish,38659,Natchitoches Parish,LA
louisiana,4645184,22,071,Orleans Parish,391006,Orleans Parish,LA
louisiana,4645184,22,073,Ouachita Parish,154475,Ouachita Parish,LA
louisiana,4645184,22,075,Plaquemines Parish,23410,Plaquemines Parish,LA
louisiana,4645184,22,077,Pointe Coupee Parish,21940,Pointe Coupee Parish,LA
louisiana,4645184,22,079,Rapides Parish,130562,Rapides Parish,LA
louisiana,4645184,22,081,Red River Parish,8477,Red River Parish,LA
louisiana,4645184,22,083,Richland Parish,20192,Richland Parish,LA
louisiana,4645184,22,085,Sabine Parish,24032,Sabine Parish,LA
louisiana,4645184,22,087,St. Bernard Parish,46721,St. Bernard Parish,LA
louisiana,4645184,22,089,St. Charles Parish,52879,St. Charles Parish,LA
louisiana,4645184,22,091,St. Helena Parish,10262,St. Helena Parish,LA
louisiana,4645184,22,093,St. James Parish,21037,St. James Parish,LA
louisiana,4645184,22,095,St. John the Baptist Parish,43184,St. John the Baptist Parish,LA
louisiana,4645184,22,097,St. Landry Parish,82764,St. Landry Parish,LA
louisiana,4645184,22,099,St. Martin Parish,53621,St. Martin Parish,LA
louisiana,4645184,22,101,St. Mary Parish,49774,St. Mary Parish,LA
louisiana,4645184,22,103,St. Tammany Parish,258111,St. Tammany Parish,LA
louisiana,4645184,22,105,Tangipahoa Parish,133777,Tangipahoa Parish,LA
louisiana,4645184,22,107,Tensas Parish,4462,Tensas Parish,LA
louisiana,4645184,22,109,Terrebonne Parish,111021,Terrebonne Parish,LA
louisiana,4645184,22,111,Union Parish,22330,Union Parish,LA
louisiana,4645184,22,113,Vermilion Parish,59830,Vermilion Parish,LA
louisiana,4645184,22,115,Vernon Parish,48860,Vernon Parish,LA
louisiana,4645184,22,117,Washington Parish,46582,Washington Parish,LA
louisiana,4645184,22,119,Webster Parish,38798,Webster Parish,LA
louisiana,4645184,22,121,West Baton Rouge Parish,26427,West Baton Rouge Parish,LA
louisiana,4645184,22,123,West Carroll Parish,10982,West Carroll Parish,LA
louisiana,4645184,22,125,West Feliciana Parish,15460,West Feliciana Parish,LA
louisiana,4645184,22,127,Winn Parish,14134,Winn Parish,LA
kentucky,4499692,21,001,Adair County,19215,Adair,KY
kentucky,4499692,21,003,Allen County,21122,Allen,KY
kentucky,4499692,21,005,Anderson County,22663,Anderson,KY
kentucky,4499692,21,007,Ballard County,7979,Ballard,KY
kentucky,4499692,21,009,Barren County,44176,Barren,KY
kentucky,4499692,21,011,Bath County,12383,Bath,KY
kentucky,4499692,21,013,Bell County,26569,Bell,KY
kentucky,4499692,21,015,Boone County,131533,Boone,KY
kentucky,4499692,21,017,Bourbon County,20184,Bourbon,KY
kentucky,4499692,21,019,Boyd County,47240,Boyd,KY
kentucky,4499692,21,021,Boyle County,30100,Boyle,KY
kentucky,4499692,21,023,Bracken County,8239,Bracken,KY
kentucky,4499692,21,025,Breathitt County,12726,Breathitt,KY
kentucky,4499692,21,027,Breckinridge County,20388,Breckinridge,KY
kentucky,4499692,21,029,Bullitt County,81069,Bullitt,KY
kentucky,4499692,21,031,Butler County,12772,Butler,KY
kentucky,4499692,21,033,Caldwell County,12715,Caldwell,KY
kentucky,4499692,21,035,Calloway County,39135,Calloway,KY
kentucky,4499692,21,037,Campbell County,93152,Campbell,KY
kentucky,4499692,21,039,Carlisle County,4771,Carlisle,KY
kentucky,4499692,21,041,Carroll County,10737,Carroll,KY
kentucky,4499692,21,043,Carter County,27004,Carter,KY
kentucky,4499692,21,045,Casey County,15888,Casey,KY
kentucky,4499692,21,047,Christian County,71671,Christian,KY
kentucky,4499692,21,049,Clark County,36249,Clark,KY
kentucky,4499692,21,051,Clay County,20105,Clay,KY
kentucky,4499692,21,053,Clinton County,10206,Clinton,KY
kentucky,4499692,21,055,Crittenden County,8915,Crittenden,KY
kentucky,4499692,21,057,Cumberland County,6659,Cumberland,KY
kentucky,4499692,21,059,Daviess County,101104,Daviess,KY
kentucky,4499692,21,061,Edmonson County,12274,Edmonson,KY
kentucky,4499692,21,063,Elliott County,7508,Elliott,KY
kentucky,4499692,21,065,Estill County,14198,Estill,KY
kentucky,4499692,21,067,Fayette County,323780,Fayette,KY
kentucky,4499692,21,069,Fleming County,14432,Fleming,KY
kentucky,4499692,21,071,Floyd County,35845,Floyd,KY
kentucky,4499692,21,073,Franklin County,50815,Franklin,KY
kentucky,4499692,21,075,Fulton County,6120,Fulton,KY
kentucky,4499692,21,077,Gallatin County,8832,Gallatin,KY
kentucky,4499692,21,079,Garrard County,17560,Garrard,KY
kentucky,4499692,21,081,Grant County,25121,Grant,KY
kentucky,4499692,21,083,Graves County,37317,Graves,KY
kentucky,4499692,21,085,Grayson County,26321,Grayson,KY
kentucky,4499692,21,087,Green County,11049,Green,KY
kentucky,4499692,21,089,Greenup County,35268,Greenup,KY
kentucky,4499692,21,091,Hancock County,8758,Hancock,KY
kentucky,4499692,21,093,Hardin County,110356,Hardin,KY
kentucky,4499692,21,095,Harlan County,26409,Harlan,KY
kentucky,4499692,21,097,Harrison County,18778,Harrison,KY
kentucky,4499692,21,099,Hart County,18906,Hart,KY
kentucky,4499692,21,101,Henderson County,45591,Henderson,KY
kentucky,4499692,21,103,Henry County,16106,Henry,KY
kentucky,4499692,21,105,Hickman County,4421,Hickman,KY
kentucky,4499692,21,107,Hopkins County,45068,Hopkins,KY
kentucky,4499692,21,109,Jackson County,13442,Jackson,KY
kentucky,4499692,21,111,Jefferson County,770517,Jefferson,KY
kentucky,4499692,21,113,Jessamine County,53920,Jessamine,KY
kentucky,4499692,21,115,Johnson County,22386,Johnson,KY
kentucky,4499692,21,117,Kenton County,166051,Kenton,KY
kentucky,4499692,21,119,Knott County,15126,Knott,KY
kentucky,4499692,21,121,Knox County,31304,Knox,KY
kentucky,4499692,21,123,Larue County,14307,Larue,KY
kentucky,4499692,21,125,Laurel County,60669,Laurel,KY
kentucky,4499692,21,127,Lawrence County,15571,Lawrence,KY
kentucky,4499692,21,129,Lee County,7033,Lee,KY
kentucky,4499692,21,131,Leslie County,10143,Leslie,KY
kentucky,4499692,21,133,Letcher County,21899,Letcher,KY
kentucky,4499692,21,135,Lewis County,13257,Lewis,KY
kentucky,4499692,21,137,Lincoln County,24644,Lincoln,KY
kentucky,4499692,21,139,Livingston County,9242,Livingston,KY
kentucky,4499692,21,141,Logan County,26989,Logan,KY
kentucky,4499692,21,143,Lyon County,8009,Lyon,KY
kentucky,4499692,21,145,McCracken County,65346,McCracken,KY
kentucky,4499692,21,147,McCreary County,17408,McCreary,KY
kentucky,4499692,21,149,McLean County,9252,McLean,KY
kentucky,4499692,21,151,Madison County,92368,Madison,KY
kentucky,4499692,21,153,Magoffin County,12362,Magoffin,KY
kentucky,4499692,21,155,Marion County,19404,Marion,KY
kentucky,4499692,21,157,Marshall County,31191,Marshall,KY
kentucky,4499692,21,159,Martin County,11323,Martin,KY
kentucky,4499692,21,161,Mason County,17150,Mason,KY
kentucky,4499692,21,163,Meade County,28715,Meade,KY
kentucky,4499692,21,165,Menifee County,6451,Menifee,KY
kentucky,4499692,21,167,Mercer County,21774,Mercer,KY
kentucky,4499692,21,169,Metcalfe County,10030,Metcalfe,KY
kentucky,4499692,21,171,Monroe County,10718,Monroe,KY
kentucky,4499692,21,173,Montgomery County,28203,Montgomery,KY
kentucky,4499692,21,175,Morgan County,13345,Morgan,KY
kentucky,4499692,21,177,Muhlenberg County,30774,Muhlenberg,KY
kentucky,4499692,21,179,Nelson County,45851,Nelson,KY
kentucky,4499692,21,181,Nicholas County,7166,Nicholas,KY
kentucky,4499692,21,183,Ohio County,24087,Ohio,KY
kentucky,4499692,21,185,Oldham County,66470,Oldham,KY
kentucky,4499692,21,187,Owen County,10880,Owen,KY
kentucky,4499692,21,189,Owsley County,4472,Owsley,KY
kentucky,4499692,21,191,Pendleton County,14529,Pendleton,KY
kentucky,4499692,21,193,Perry County,26092,Perry,KY
kentucky,4499692,21,195,Pike County,58402,Pike,KY
kentucky,4499692,21,197,Powell County,12442,Powell,KY
kentucky,4499692,21,199,Pulaski County,64623,Pulaski,KY
kentucky,4499692,21,201,Robertson County,2135,Robertson,KY
kentucky,4499692,21,203,Rockcastle County,16750,Rockcastle,KY
kentucky,4499692,21,205,Rowan County,24583,Rowan,KY
kentucky,4499692,21,207,Russell County,17821,Russell,KY
kentucky,4499692,21,209,Scott County,56031,Scott,KY
kentucky,4499692,21,211,Shelby County,48518,Shelby,KY
kentucky,4499692,21,213,Simpson County,18529,Simpson,KY
kentucky,4499692,21,215,Spencer County,18794,Spencer,KY
kentucky,4499692,21,217,Taylor County,25549,Taylor,KY
kentucky,4499692,21,219,Todd County,12311,Todd,KY
kentucky,4499692,21,221,Trigg County,14643,Trigg,KY
kentucky,4499692,21,223,Trimble County,8515,Trimble,KY
kentucky,4499692,21,225,Union County,14505,Union,KY
kentucky,4499692,21,227,Warren County,131264,Warren,KY
kentucky,4499692,21,229,Washington County,12084,Washington,KY
kentucky,4499692,21,231,Wayne County,20468,Wayne,KY
kentucky,4499692,21,233,Webster County,13111,Webster,KY
kentucky,4499692,21,235,Whitley County,36242,Whitley,KY
kentucky,4499692,21,237,Wolfe County,7177,Wolfe,KY
kentucky,4499692,21,239,Woodford County,26533,Woodford,KY
oregon,4301089,41,001,Baker County,16006,Baker,OR
oregon,4301089,41,003,Benton County,92101,Benton,OR
oregon,4301089,41,005,Clackamas County,416075,Clackamas,OR
oregon,4301089,41,007,Clatsop County,39764,Clatsop,OR
oregon,4301089,41,009,Columbia County,52377,Columbia,OR
oregon,4301089,41,011,Coos County,64389,Coos,OR
oregon,4301089,41,013,Crook County,23867,Crook,OR
oregon,4301089,41,015,Curry County,22813,Curry,OR
oregon,4301089,41,017,Deschutes County,191996,Deschutes,OR
oregon,4301089,41,019,Douglas County,110283,Douglas,OR
oregon,4301089,41,021,Gilliam County,1894,Gilliam,OR
oregon,4301089,41,023,Grant County,7176,Grant,OR
oregon,4301089,41,025,Harney County,7329,Harney,OR
oregon,4301089,41,027,Hood River County,23428,Hood River,OR
oregon,4301089,41,029,Jackson County,219564,Jackson,OR
oregon,4301089,41,031,Jefferson County,24192,Jefferson,OR
oregon,4301089,41,033,Josephine County,87393,Josephine,OR
oregon,4301089,41,035,Klamath County,67653,Klamath,OR
oregon,4301089,41,037,Lake County,7879,Lake,OR
oregon,4301089,41,039,Lane County,379611,Lane,OR
oregon,4301089,41,041,Lincoln County,49388,Lincoln,OR
oregon,4301089,41,043,Linn County,127335,Linn,OR
oregon,4301089,41,045,Malheur County,30725,Malheur,OR
oregon,4301089,41,047,Marion County,346868,Marion,OR
oregon,4301089,41,049,Morrow County,11372,Morrow,OR
oregon,4301089,41,051,Multnomah County,811880,Multnomah,OR
oregon,4301089,41,053,Polk County,85234,Polk,OR
oregon,4301089,41,055,Sherman County,1708,Sherman,OR
oregon,4301089,41,057,Tillamook County,26787,Tillamook,OR
oregon,4301089,41,059,Umatilla County,77516,Umatilla,OR
oregon,4301089,41,061,Union County,26461,Union,OR
oregon,4301089,41,063,Wallowa County,7081,Wallowa,OR
oregon,4301089,41,065,Wasco County,26505,Wasco,OR
oregon,4301089,41,067,Washington County,597695,Washington,OR
oregon,4301089,41,069,Wheeler County,1366,Wheeler,OR
oregon,4301089,41,071,Yamhill County,107002,Yamhill,OR
oklahoma,3954821,40,001,Adair County,22082,Adair,OK
oklahoma,3954821,40,003,Alfalfa County,5754,Alfalfa,OK
oklahoma,3954821,40,005,Atoka County,13838,Atoka,OK
oklahoma,3954821,40,007,Beaver County,5319,Beaver,OK
oklahoma,3954821,40,009,Beckham County,21709,Beckham,OK
oklahoma,3954821,40,011,Blaine County,9485,Blaine,OK
oklahoma,3954821,40,013,Bryan County,47192,Bryan,OK
oklahoma,3954821,40,015,Caddo County,28977,Caddo,OK
oklahoma,3954821,40,017,Canadian County,144447,Canadian,OK
oklahoma,3954821,40,019,Carter County,48177,Carter,OK
oklahoma,3954821,40,021,Cherokee County,48675,Cherokee,OK
oklahoma,3954821,40,023,Choctaw County,14668,Choctaw,OK
oklahoma,3954821,40,025,Cimarron County,2153,Cimarron,OK
oklahoma,3954821,40,027,Cleveland County,281669,Cleveland,OK
oklahoma,3954821,40,029,Coal County,5520,Coal,OK
oklahoma,3954821,40,031,Comanche County,120422,Comanche,OK
oklahoma,3954821,40,033,Cotton County,5776,Cotton,OK
oklahoma,3954821,40,035,Craig County,14306,Craig,OK
oklahoma,3954821,40,037,Creek County,71604,Creek,OK
oklahoma,3954821,40,039,Custer County,29036,Custer,OK
oklahoma,3954821,40,041,Delaware County,42733,Delaware,OK
oklahoma,3954821,40,043,Dewey County,4894,Dewey,OK
oklahoma,3954821,40,045,Ellis County,3952,Ellis,OK
oklahoma,3954821,40,047,Garfield County,60913,Garfield,OK
oklahoma,3954821,40,049,Garvin County,27811,Garvin,OK
oklahoma,3954821,40,051,Grady County,55551,Grady,OK
oklahoma,3954821,40,053,Grant County,4326,Grant,OK
oklahoma,3954821,40,055,Greer County,5821,Greer,OK
oklahoma,3954821,40,057,Harmon County,2664,Harmon,OK
oklahoma,3954821,40,059,Harper County,3797,Harper,OK
oklahoma,3954821,40,061,Haskell County,12668,Haskell,OK
oklahoma,3954821,40,063,Hughes County,13335,Hughes,OK
oklahoma,3954821,40,065,Jackson County,24949,Jackson,OK
oklahoma,3954821,40,067,Jefferson County,6123,Jefferson,OK
oklahoma,3954821,40,069,Johnston County,10949,Johnston,OK
oklahoma,3954821,40,071,Kay County,44161,Kay,OK
oklahoma,3954821,40,073,Kingfisher County,15816,Kingfisher,OK
oklahoma,3954821,40,075,Kiowa County,8729,Kiowa,OK
oklahoma,3954821,40,077,Latimer County,10231,Latimer,OK
oklahoma,3954821,40,079,Le Flore County,49980,Le Flore,OK
oklahoma,3954821,40,081,Lincoln County,34920,Lincoln,OK
oklahoma,3954821,40,083,Logan County,47291,Logan,OK
oklahoma,3954821,40,085,Love County,10134,Love,OK
oklahoma,3954821,40,087,McClain County,39985,McClain,OK
oklahoma,3954821,40,089,McCurtain County,32703,McCurtain,OK
oklahoma,3954821,40,091,McIntosh County,19815,McIntosh,OK
oklahoma,3954821,40,093,Major County,7644,Major,OK
oklahoma,3954821,40,095,Marshall County,16806,Marshall,OK
oklahoma,3954821,40,097,Mayes County,41107,Mayes,OK
oklahoma,3954821,40,099,Murray County,13953,Murray,OK
oklahoma,3954821,40,101,Muskogee County,68362,Muskogee,OK
oklahoma,3954821,40,103,Noble County,11289,Noble,OK
oklahoma,3954821,40,105,Nowata County,10218,Nowata,OK
oklahoma,3954821,40,107,Okfuskee County,12098,Okfuskee,OK
oklahoma,3954821,40,109,Oklahoma County,792582,Oklahoma,OK
oklahoma,3954821,40,111,Okmulgee County,38335,Okmulgee,OK
oklahoma,3954821,40,113,Osage County,47014,Osage,OK
oklahoma,3954821,40,115,Ottawa County,31175,Ottawa,OK
oklahoma,3954821,40,117,Pawnee County,16390,Pawnee,OK
oklahoma,3954821,40,119,Payne County,82040,Payne,OK
oklahoma,3954821,40,121,Pittsburg County,43877,Pittsburg,OK
oklahoma,3954821,40,123,Pontotoc County,38247,Pontotoc,OK
oklahoma,3954821,40,125,Pottawatomie County,72679,Pottawatomie,OK
oklahoma,3954821,40,127,Pushmataha County,11179,Pushmataha,OK
oklahoma,3954821,40,129,Roger Mills County,3656,Roger Mills,OK
oklahoma,3954821,40,131,Rogers County,91984,Rogers,OK
oklahoma,3954821,40,133,Seminole County,24578,Seminole,OK
oklahoma,3954821,40,135,Sequoyah County,41179,Sequoyah,OK
oklahoma,3954821,40,137,Stephens County,43265,Stephens,OK
oklahoma,3954821,40,139,Texas County,20455,Texas,OK
oklahoma,3954821,40,141,Tillman County,7348,Tillman,OK
oklahoma,3954821,40,143,Tulsa County,648360,Tulsa,OK
oklahoma,3954821,40,145,Wagoner County,80110,Wagoner,OK
oklahoma,3954821,40,147,Washington County,51843,Washington,OK
oklahoma,3954821,40,149,Washita County,11127,Washita,OK
oklahoma,3954821,40,151,Woods County,8897,Woods,OK
oklahoma,3954821,40,153,Woodward County,20222,Woodward,OK
connecticut,3563077,09,001,Fairfield County,943823,Fairfield,CT
connecticut,3563077,09,003,Hartford County,892697,Hartford,CT
connecticut,3563077,09,005,Litchfield County,181111,Litchfield,CT
connecticut,3563077,09,007,Middlesex County,162682,Middlesex,CT
connecticut,3563077,09,009,New Haven County,857620,New Haven,CT
connecticut,3563077,09,011,New London County,266784,New London,CT
connecticut,3563077,09,013,Tolland County,150921,Tolland,CT
connecticut,3563077,09,015,Windham County,117027,Windham,CT
utah,3282115,49,001,Beaver County,6580,Beaver,UT
utah,3282115,49,003,Box Elder County,54950,Box Elder,UT
utah,3282115,49,005,Cache County,127068,Cache,UT
utah,3282115,49,007,Carbon County,20269,Carbon,UT
utah,3282115,49,009,Daggett County,980,Daggett,UT
utah,3282115,49,011,Davis County,351713,Davis,UT
utah,3282115,49,013,Duchesne County,19964,Duchesne,UT
utah,3282115,49,015,Emery County,10014,Emery,UT
utah,3282115,49,017,Garfield County,5080,Garfield,UT
utah,3282115,49,019,Grand County,9764,Grand,UT
utah,3282115,49,021,Iron County,52775,Iron,UT
utah,3282115,49,023,Juab County,11555,Juab,UT
utah,3282115,49,025,Kane County,7709,Kane,UT
utah,3282115,49,027,Millard County,13006,Millard,UT
utah,3282115,49,029,Morgan County,12045,Morgan,UT
utah,3282115,49,031,Piute County,1445,Piute,UT
utah,3282115,49,033,Rich County,2464,Rich,UT
utah,3282115,49,035,Salt Lake County,1152633,Salt Lake,UT
utah,3282115,49,037,San Juan County,15449,San Juan,UT
utah,3282115,49,039,Sanpete County,30623,Sanpete,UT
utah,3282115,49,041,Sevier County,21539,Sevier,UT
utah,3282115,49,043,Summit County,41933,Summit,UT
utah,3282115,49,045,Tooele County,69907,Tooele,UT
utah,3282115,49,047,Uintah County,35438,Uintah,UT
utah,3282115,49,049,Utah County,622213,Utah,UT
utah,3282115,49,051,Wasatch County,33240,Wasatch,UT
utah,3282115,49,053,Washington County,171700,Washington,UT
utah,3282115,49,055,Wayne County,2690,Wayne,UT
utah,3282115,49,057,Weber County,256359,Weber,UT
iowa,3179849,19,001,Adair County,7063,Adair,IA
iowa,3179849,19,003,Adams County,3645,Adams,IA
iowa,3179849,19,005,Allamakee County,13832,Allamakee,IA
iowa,3179849,19,007,Appanoose County,12437,Appanoose,IA
iowa,3179849,19,009,Audubon County,5506,Audubon,IA
iowa,3179849,19,011,Benton County,25642,Benton,IA
iowa,3179849,19,013,Black Hawk County,132408,Black Hawk,IA
iowa,3179849,19,015,Boone County,26346,Boone,IA
iowa,3179849,19,017,Bremer County,24947,Bremer,IA
iowa,3179849,19,019,Buchanan County,21199,Buchanan,IA
iowa,3179849,19,021,Buena Vista County,19874,Buena Vista,IA
iowa,3179849,19,023,Butler County,14539,Butler,IA
iowa,3179849,19,025,Calhoun County,9699,Calhoun,IA
iowa,3179849,19,027,Carroll County,20154,Carroll,IA
iowa,3179849,19,029,Cass County,12930,Cass,IA
iowa,3179849,19,031,Cedar County,18627,Cedar,IA
iowa,3179849,19,033,Cerro Gordo County,42647,Cerro Gordo,IA
iowa,3179849,19,035,Cherokee County,11321,Cherokee,IA
iowa,3179849,19,037,Chickasaw County,11964,Chickasaw,IA
iowa,3179849,19,039,Clarke County,9423,Clarke,IA
iowa,3179849,19,041,Clay County,16134,Clay,IA
iowa,3179849,19,043,Clayton County,17556,Clayton,IA
iowa,3179849,19,045,Clinton County,46518,Clinton,IA
iowa,3179849,19,047,Crawford County,17158,Crawford,IA
iowa,3179849,19,049,Dallas County,90180,Dallas,IA
iowa,3179849,19,051,Davis County,9017,Davis,IA
iowa,3179849,19,053,Decatur County,7890,Decatur,IA
iowa,3179849,19,055,Delaware County,17069,Delaware,IA
iowa,3179849,19,057,Des Moines County,39138,Des Moines,IA
iowa,3179849,19,059,Dickinson County,17153,Dickinson,IA
iowa,3179849,19,061,Dubuque County,96854,Dubuque,IA
iowa,3179849,19,063,Emmet County,9253,Emmet,IA
iowa,3179849,19,065,Fayette County,19660,Fayette,IA
iowa,3179849,19,067,Floyd County,15761,Floyd,IA
iowa,3179849,19,069,Franklin County,10124,Franklin,IA
iowa,3179849,19,071,Fremont County,6993,Fremont,IA
iowa,3179849,19,073,Greene County,8981,Greene,IA
iowa,3179849,19,075,Grundy County,12304,Grundy,IA
iowa,3179849,19,077,Guthrie County,10720,Guthrie,IA
iowa,3179849,19,079,Hamilton County,14952,Hamilton,IA
iowa,3179849,19,081,Hancock County,10712,Hancock,IA
iowa,3179849,19,083,Hardin County,16868,Hardin,IA
iowa,3179849,19,085,Harrison County,14134,Harrison,IA
iowa,3179849,19,087,Henry County,20067,Henry,IA
iowa,3179849,19,089,Howard County,9187,Howard,IA
iowa,3179849,19,091,Humboldt County,9547,Humboldt,IA
iowa,3179849,19,093,Ida County,6841,Ida,IA
iowa,3179849,19,095,Iowa County,16141,Iowa,IA
iowa,3179849,19,097,Jackson County,19432,Jackson,IA
iowa,3179849,19,099,Jasper County,37147,Jasper,IA
iowa,3179849,19,101,Jefferson County,18381,Jefferson,IA
iowa,3179849,19,103,Johnson County,151260,Johnson,IA
iowa,3179849,19,105,Jones County,20744,Jones,IA
iowa,3179849,19,107,Keokuk County,10225,Keokuk,IA
iowa,3179849,19,109,Kossuth County,14908,Kossuth,IA
iowa,3179849,19,111,Lee County,34055,Lee,IA
iowa,3179849,19,113,Linn County,225909,Linn,IA
iowa,3179849,19,115,Louisa County,11169,Louisa,IA
iowa,3179849,19,117,Lucas County,8645,Lucas,IA
iowa,3179849,19,119,Lyon County,11811,Lyon,IA
iowa,3179849,19,121,Madison County,16249,Madison,IA
iowa,3179849,19,123,Mahaska County,22000,Mahaska,IA
iowa,3179849,19,125,Marion County,33407,Marion,IA
iowa,3179849,19,127,Marshall County,39981,Marshall,IA
iowa,3179849,19,129,Mills County,15063,Mills,IA
iowa,3179849,19,131,Mitchell County,10569,Mitchell,IA
iowa,3179849,19,133,Monona County,8679,Monona,IA
iowa,3179849,19,135,Monroe County,7790,Monroe,IA
