adm0_name,adm1_name,latitude,longitude,name_alt,area_km2,population,pop_density_km2
BRA,Tocantins,-10.223,-48.2502,,288175.5213027177,,
BRB,Christ Church,13.0873,-59.538,,60.51545076643445,,
BRB,Saint Andrew,13.2551,-59.5759,,38.00220705540757,,
BRB,Saint George,13.1489,-59.5479,,46.53260164204501,,
BRB,Saint James,13.192,-59.6259,,44.83531424591246,,
BRB,Saint John,13.1795,-59.5039,,32.92739574771436,,
BRB,Saint Joseph,13.2118,-59.5495,,26.605812743118896,,
BRB,Saint Lucy,13.3177,-59.615,,39.85376687182459,,
BRB,Saint Michael,13.118,-59.6047,,42.274485178967105,,
BRB,Saint Peter,13.2679,-59.6109,,31.99794243466698,,
BRB,Saint Philip,13.1368,-59.47,,68.18207288326796,,
BRB,Saint Thomas,13.1877,-59.5898,,36.70030753290624,,
BRN,Belait,4.45555,114.408,,2785.9001985387154,,
BRN,Brunei and Muara,4.90214,114.92,,570.4241959426997,,
BRN,Temburong,4.60249,115.191,,1307.2771013668846,,
BRN,Tutong,4.64496,114.671,,1088.568889305328,,
BTN,Bumthang,27.7219,90.7042,,3541.3858055744117,,
BTN,Chhukha,27.0361,89.5247,Chukha,2330.0309646569567,,
BTN,Chirang,27.0316,90.1671,Tsirang,802.9485683174257,,
BTN,Daga,27.0316,89.8444,Dagana|Tagana,1759.0251665957744,,
BTN,Gasa,28.0641,89.9133,,5659.546313704866,,
BTN,Geylegphug,27.0503,90.3468,Gaylegphug|Sarbhang|Gelephu|Sarpang,2752.490251581785,,
BTN,Ha,27.3711,89.1233,Haa,2123.8543430969366,,
BTN,Lhuntshi,27.6977,91.0822,Lhuentse|Lhuntsi,3747.1227955209392,,
BTN,Mongar,27.1956,91.2014,Monggar|Mongor,2498.5384016244557,,
BTN,Paro,27.4896,89.3837,Rinpung,1605.0154564636039,,
BTN,Pemagatsel,26.9641,91.3405,Pema Gatshel|Pemagatshel,597.0231931427517,,
BTN,Punakha,27.6756,89.8223,Punaka,1228.579587220428,,
BTN,Samchi,27.0219,89.0493,Samtse,2125.702595883615,,
BTN,Samdrup Jongkhar,26.9509,91.7328,Samdrup|Samdrup Jongkha,2737.57399553493,,
BTN,Shemgang,27.0763,90.8505,Zhemgang,2654.648886061433,,
BTN,Tashi Yangtse,27.676,91.5121,Trashi Yangtse|Trashiyangtsi,2338.693499497371,,
BTN,Tashigang,27.2629,91.734,Trashigang,2818.8666323089487,,
BTN,Thimphu,27.4828,89.602,Tashi Chho Dzong|Thimbu,2408.6915232565157,,
BTN,Tongsa,27.4491,90.4811,Trongsa,2287.1314718971585,,
BTN,Wangdi Phodrang,27.5206,90.0915,Wangdiphodrang|Andguphodang|Wangdue|Wangdue Phodrang|Wangdupotrang|Wangü-Phodrang,5144.68969374973,,
BWA,Central,-21.8775,26.6144,Centre|Ngwato|Serowe-Palapye,168854.64447580237,,
BWA,Francistown,-21.1678,27.5038,,103.55214577403476,,
BWA,Gaborone,-24.6239,25.9171,,344.6244803897497,,
BWA,Ghanzi,-22.1555,22.7086,Ghantsi,133984.25698421596,,
BWA,Jwaneng,-24.5774,24.7253,,409.51490525590043,,
BWA,Kgalagadi,-24.8361,22.2402,,128151.36916861188,,
BWA,Kgatleng,-24.2001,26.4263,,9223.3112396522,,
BWA,Kweneng,-23.8665,24.4879,,44125.16851270495,,
BWA,Lobatse,-25.2144,25.6842,,23.942679870537862,,
BWA,North-East,-20.9374,27.4487,,5985.667503833788,,
BWA,North-West,-19.6141,23.4709,North West|Bokone-Bophirima,149680.3948971766,,
BWA,Selebi-Phikwe,-21.9728,27.8625,Selibe Phikwe,40.3989190918322,,
BWA,South-East,-24.9869,25.7446,Borwa-Botlhaba,1965.2899940758873,,
BWA,Southern,-25.0004,24.3683,Borwa|Ngwakets|Ngwaketse,32802.47358346668,,
BWA,Sowa,-20.5752,26.1919,Sowa Town,62.45099229838832,,
CAF,Bamingui-Bangoran,8.21272,20.6318,Bamingui-Bangora|N'Délé|Ndélé,59366.80030759725,,
CAF,Bangui,4.38332,18.5457,,93.69544909084338,,
CAF,Basse-Kotto,5.00365,21.3019,,16887.6240471857,,
CAF,Haut-Mbomou,6.15735,25.851,Haut-M'bomou|Obo-Zemio,56259.00764791406,,
CAF,Haute-Kotto,7.48168,22.8492,,87164.53302640714,,
CAF,Kémo,5.75536,19.3143,Kémo-Gribingui|Kémo-Ibingui,16566.845197571896,,
CAF,Lobaye,4.07603,17.6819,,18834.583739815655,,
CAF,Mambéré-Kadéï,4.5324,15.8888,Haute-Sangha|Mambéré Kadéi,30296.690209095894,,
CAF,Mbomou,5.48563,23.4601,M'Bomou,60472.73514816426,,
CAF,Nana-Grébizi,7.11882,19.4051,Nana-Gribingui|Gribingui|Gribingui-Économique|Ibingui|Nana Gribizi,20010.68154078837,,
CAF,Nana-Mambéré,5.67426,15.4564,Bouar-Baboua|Buar-Baboua|Nana Nambéré,27554.717121378308,,
CAF,Ombella-M'Poko,5.17659,17.802,,31966.59488520825,,
CAF,Ouaka,5.99454,20.7064,,49756.97993496328,,
CAF,Ouham,6.92835,17.8774,,54205.241738427496,,
CAF,Ouham-Pendé,6.67901,16.0108,,32293.443816577135,,
CAF,Sangha-Mbaéré,3.21418,16.3383,Sangha|Sangha-Économique|Sangha M'baéré,18082.603953934024,,
CAF,Vakaga,9.8017,22.2437,Birao,46804.4212609357,,
CAN,Alberta,55.2816,-115.0,,2041701.6831097447,,
CAN,British Columbia,54.6943,-124.662,Colombie britannique|New Caledonia,2857010.5248656003,,
CAN,Manitoba,54.85,-97.3828,,1983012.3626850562,,
CAN,New Brunswick,46.5822,-66.4558,Nouveau-Brunswick|Acadia,153673.61878194028,,
CAN,Newfoundland and Labrador,48.6598,-56.2169,Newfoundland|Terre-Neuve|Terre-Neuve-et-Labrador,1110291.1579058398,,
CAN,Northwest Territories,64.0831,-119.942,Territoires du Nord-Ouest,8750207.70873084,,
CAN,Nova Scotia,45.2293,-62.8113,Acadia|Nouvelle-Écosse,110475.1828179527,,
CAN,Nunavut,64.3853,-97.1443,,22686761.41002236,,
CAN,Ontario,50.5244,-84.7943,Upper Canada,2626939.0716219274,,
CAN,Prince Edward Island,46.3417,-63.3862,Île de Saint-Jean|Île du Prince-Édouard,12012.962129104933,,
CAN,Québec,52.2593,-73.7168,Lower Canada,4286719.08766331,,
CAN,Saskatchewan,54.4965,-105.682,,1931894.064994809,,
CAN,Yukon,63.6088,-135.7,Yukon Territory|Territoire du Yukon|Yukon|Yuk¢n,2469050.4048100966,,
CHE,Aargau,47.4176,8.19995,Argovia|Arg¢via|Argovie,3099.90984539851,,
CHE,Appenzell Ausserrhoden,47.3911,9.39726,Appenzell Ausser-Rhoden|Appenzell Outer Rhodes|Appenzell dadens|Appenzell Rhodes Extérieures|Appenzello Esterno,519.6444116592492,,
CHE,Basel-Landschaft,47.5056,7.72662,,1197.2272027501247,,
CHE,Basel-Stadt,47.5605,7.5898,Bâle-Ville|Basel-City|Basel-Town|Basilea-Citad|Basilea Ciudad|Basilea città|Basiléia cidade,87.40104560518584,,
CHE,Bern,46.7988,7.65026,Berna|Berne,12604.4849915362,,
CHE,Fribourg,46.8411,6.85219,Freiburg|Friburg|Friburgo,3489.0671052775087,,
CHE,Genève,46.237,6.11764,Cenevre|Genebra|Geneve|Geneva|Genevra|Genf|Ginebra|Ginevra,579.1357152475273,,
CHE,Glarus,47.0096,9.05651,Glaris|Glarona|Glaruna,1440.1293599930748,,
CHE,Graubünden,46.6729,9.55953,Graubünden|Grigioni|Grischun|Grisons,14848.99110080513,,
CHE,Jura,47.3636,7.19817,Giura,1840.7397845429214,,
CHE,Lucerne,47.096,8.17219,Lucerna|Luzern,3141.1509582989675,,
CHE,Neuchâtel,46.9893,6.76076,Neuenburg,1812.0087325379793,,
CHE,Nidwalden,46.934,8.40344,Nidvaldo|Nidwald|Unterwalden-le-Bas|Nidwaldo,580.366537083634,,
CHE,Obwalden,46.8686,8.20594,Obvaldo|Obwald|Unterwalden-le-Haut|Obwaldo|Sursilvania,1029.1623033954704,,
CHE,Sankt Gallen,47.1524,9.21267,Saint-Gall|San Gallo|Son Gagl,4392.638641799213,,
CHE,Schaffhausen,47.7205,8.6232,Schaffhouse|Schaffusa|Sciaffusa,724.521861362392,,
CHE,Schwyz,47.0455,8.68573,,1951.6033469414253,,
CHE,Solothurn,47.4325,7.41999,Solothurn,1675.1171168493313,,
CHE,Thurgau,47.5858,9.14593,Thurgovie|Turgovia|Turg¢via,2063.8051865592233,,
CHE,Ticino,46.3604,8.79019,Tesino|Tessin,6096.718255552886,,
CHE,Uri,46.809,8.63301,,2274.522534465852,,
CHE,Valais,46.2023,7.61347,Vallais|Vallese|Wallis,11026.080931493394,,
CHE,Vaud,46.6204,6.5118,Vad|Waadt|Waadtland,6983.857162231031,,
CHE,Zug,47.1578,8.54747,Zoug|Zugo,513.5177839211094,,
CHE,Zürich,47.4297,8.6609,Turitg|Zurigo|Zürih|Zurique,3783.53874077677,,
CHL,Aisén del General Carlos Ibáñez del Campo,-46.8716,-73.3899,Aisén|Aysén|Aysén del General Carlos Ibáñez del Campo,218227.99965824521,,
CHL,Antofagasta,-23.3178,-68.8739,,145961.23495392507,,
CHL,Arica y Parinacota,-18.3207,-69.6804,,18083.85496143609,,
CHL,Atacama,-27.4469,-69.9123,,100489.15010493313,,
CHL,Bío-Bío,-36.9791,-72.3475,Bíobío|VIII,60331.00978030766,,
CHL,Coquimbo,-30.5838,-70.7749,,50450.380561718186,,
CHL,La Araucanía,-38.738,-72.3806,IX,55542.7272270956,,
CHL,Libertador General Bernardo O'Higgins,-34.5255,-71.0756,Libertador,24427.675254591573,,
CHL,Los Lagos,-41.0592,-72.9043,X,85676.25032685403,,
CHL,Los Ríos,-40.1186,-72.6829,XIV,27688.378134392013,,
CHL,Magallanes y Antártica Chilena,-53.4723,-71.3975,Magalhães|Magellan et Antarctique Chilienne|Región de Magallanes y de la Antártica Chilena,327714.9179632113,,
CHL,Maule,-35.6067,-71.5811,VII,42688.43041001244,,
CHL,Región Metropolitana de Santiago,-33.4568,-70.7527,Región Metropolitana|Région Metropolitaine de Santiago|Región Metropolitana|RM,23134.222652246157,,
CHL,Tarapacá,-20.2427,-69.3683,Tarapaca,46853.54742409969,,
CHL,Valparaíso,-32.4884,-70.936,Aconcagua,23713.86473015619,,
CHN,Anhui,31.825785811178147,117.22623025835493,,194117.21536050423,,
CHN,Beijing,40.18491420154801,116.41067149908223,,28032.18657990304,,
CHN,Chongqing,30.058648744456253,107.87484014058165,,109902.62876575925,,
CHN,Fujian,26.081057317322138,117.9899437937063,,151245.52874423668,,
CHN,Gansu,37.82078886855808,100.9338738920711,,649831.7159373752,,
CHN,Guangdong,23.335199832041944,113.41527312747026,,210795.3086867811,,
CHN,Guangxi,23.827014692873863,108.78656631500247,,282512.7394389815,,
CHN,Guizhou,26.81518190418988,106.87409906359046,,220729.89381373266,,
CHN,Hainan,19.19553392882794,109.74583094033322,,38165.00378628504,,
CHN,Hebei,39.54574155384835,116.13005719595272,,315031.77009071095,,
CHN,Heilongjiang,47.84154246530497,127.78236011833197,,1010053.523186777,,
CHN,Henan,33.882591515072114,113.61355295615448,,239811.87655788797,,
CHN,Hubei,30.975993806512854,112.26908543766149,,252689.43007470673,,
CHN,Hunan,27.60697558258241,111.70844691570294,,269867.0732439118,,
CHN,Jiangsu,32.97338839399638,119.45570107934351,,144288.11003169225,,
CHN,Jiangxi,27.613662607746157,115.72082191165612,,212541.8708880667,,
CHN,Jilin,43.6644054913204,126.1940037849253,,364130.19234394404,,
CHN,Liaoning,41.29891529829067,122.60765470418184,,257695.70079251443,,
CHN,Nei Mongol,44.08639630798516,113.91448741750234,,2234345.9903384824,,
CHN,Ningxia Hui,37.27093377899729,106.16486224886748,,81727.90418955463,,
CHN,Qinghai,35.74928715139465,96.0036936767477,,1085737.6291085614,,
CHN,Shaanxi,35.19516887478933,108.87058192576588,,308181.72835488024,,
CHN,Shandong,36.35199896490912,118.15091912215942,,239266.17635973814,,
CHN,Shanghai,31.196604912572443,121.45456059046825,,9391.310462517467,,
CHN,Shanxi,37.575896871901485,112.29197323991255,,248755.56584858932,,
CHN,Sichuan,30.615754112467133,102.70996413324248,,652968.9579866191,,
CHN,Tianjin,39.310401222663316,117.33300172157277,,19491.1520307457,,
CHN,Xinjiang Uygur,41.11196232165025,85.2036334216087,,2879245.6519271675,,
CHN,Xizang,31.690039214839913,88.13130923101197,,1560790.9615452073,,
CHN,Yunnan,24.975717443293636,101.4898344026205,,466135.67378288764,,
CHN,Zhejiang,29.179512437161453,120.08883879825328,,134668.96758882893,,
CIV,Agnéby,6.06215,-4.02187,,9246.47372478806,,
CIV,Bafing,8.11221,-7.67511,,8869.048966922188,,
CIV,Bas-Sassandra,5.47996,-6.67522,,26409.977102404904,,
CIV,Cavally,5.99237,-7.79453,Moyen-Cavally,14618.896012660047,,
CIV,Comoe,6.76303,-3.47724,Moyen-Comoe|Sud-Comoé,6876.688048068711,,
CIV,Denguélé,9.52894,-7.37781,,21896.290178409734,,
CIV,Dix-Huit Montagnes,7.36283,-7.73423,,16896.436386872003,,
CIV,Fromager,6.2178,-5.80631,,6752.59949276744,,
CIV,Haut-Sassandra,7.01394,-6.50859,,15435.776149668964,,
CIV,Lacs,6.85184,-5.15412,,8932.289333517998,,
CIV,Lagunes,5.4607,-4.42852,,13723.004176975941,,
CIV,Marahoué,6.94728,-5.83201,,8737.153554999257,,
CIV,N'zi-Comoé,7.05528,-4.23718,,19763.076721457128,,
CIV,Savanes,9.82238,-5.36817,,41241.11211102346,,
CIV,Sud-Bandama,5.63293,-5.49467,,10889.68606013679,,
CIV,Sud-Comoé,5.52003,-3.12754,,5653.640136240889,,
CIV,Vallée du Bandama,8.22668,-4.85838,,28905.483849624852,,
CIV,Worodougou,8.49071,-6.28956,,23043.37257039535,,
CIV,Zanzan,8.60755,-3.41485,,38721.60799650704,,
CMR,Adamaoua,6.80472,13.217,Adamoua|Adamaua|Adamawa,62783.16783777718,,
CMR,Centre,4.73268,11.7383,Central,69161.31594954367,,
CMR,Est,3.78379,14.1674,East,109324.35606081235,,
CMR,Extrême-Nord,10.7227,14.5367,Extreme-North,36120.99464278392,,
CMR,Littoral,4.1938,10.0932,Litoral,20227.410498743986,,
CMR,Nord,8.90981,13.8908,North,68174.11021945268,,
CMR,Nord-Ouest,6.34548,10.4002,North-West,17278.49693494464,,
CMR,Ouest,5.36694,10.5889,West,14210.634144414065,,
CMR,Sud,2.79256,11.731,South,47563.1801495915,,
CMR,Sud-Ouest,5.12818,9.24481,South-West,24927.22576445079,,
COD,Bandundu,-4.61778,18.4474,,297874.0298251525,,
COD,Bas-Congo,-5.31907,14.2052,Bas-Zaire|Bas-Zaïre|Kongo-Central|Lower Zaire,54830.79002888451,,
COD,Kasaï-Occidental,-4.87578,21.7144,Kasai West|West Kasai|West Kassai,154530.6541057388,,
COD,Kasaï-Oriental,-4.40511,24.0842,East Kasai|Kasai East,170045.87168756966,,
COD,Katanga,-8.48374,26.2512,Shaba,498703.561510225,,
COD,Kinshasa City,-4.49522,15.8492,Kinshasa|Léopoldville,11130.222070663034,,
COD,Maniema,-3.26017,26.0336,,127799.62420011782,,
COD,Nord-Kivu,-0.659128,28.5939,,59675.35052983953,,
COD,Orientale,2.40438,26.785,Haut-Zaire|Haut-ZaïreUpper Zaire,501559.5499827972,,
COD,Sud-Kivu,-3.10474,28.1159,Sud-Kivou|Sud Kivou|Sud Kivu,63651.27152314693,,
COD,Équateur,1.21836,20.4731,Equator|Equatorial,404994.8453892494,,
COG,Bouenza,-4.36333,13.491,,12473.471803586155,,
COG,Brazzaville,-4.06879,15.3319,,6041.125654782823,,
COG,Cuvette,-0.393114,15.9548,,44955.35252229505,,
COG,Cuvette-Ouest,0.0348606,14.558,,25454.19197104185,,
COG,Kouilou,-4.3684,11.9549,,13655.917037353975,,
COG,Likouala,1.45488,17.5344,,67179.38919735601,,
COG,Lékoumou,-3.2378,13.4727,,20966.472713279803,,
COG,Niari,-2.97914,12.3646,,28209.435098079106,,
COG,Plateaux,-2.04221,15.3777,,39878.60231411214,,
COG,Pointe Noire,-4.80537,11.859,,66.67262717742736,,
COG,Pool,-3.71115,15.0436,,29044.0008390158,,
COG,Sangha,1.12682,15.7466,,57604.865153625964,,
COL,Amazonas,-1.26032,-71.9171,,109354.95584974386,,
COL,Antioquia,6.70366,-75.5071,,64289.61911064564,,
COL,Arauca,6.64307,-70.8913,,24103.49554506546,,
COL,Atlántico,10.6712,-74.9941,,3460.9025822176254,,
COL,Bogota,4.08564,-74.2443,Bogota Capital District,1679.3454256336518,,
COL,Bolívar,8.57823,-74.1807,,27093.859827561333,,
COL,Boyacá,5.68515,-72.933,,23132.15492171563,,
COL,Caldas,5.29037,-75.2793,,7428.824559763592,,
COL,Caquetá,0.615494,-73.8097,,90089.29803335089,,
COL,Casanare,5.46249,-71.4622,,44161.02502409703,,
COL,Cauca,2.61609,-77.277,,30762.37300166131,,
COL,Cesar,9.84893,-73.4339,El Cesar,22752.562272877334,,
COL,Chocó,5.38283,-76.7263,,47357.16135940701,,
COL,Cundinamarca,5.11121,-74.0613,,22806.90288802269,,
COL,Córdoba,8.43894,-75.6522,,25700.152352297937,,
COL,Guainía,2.70535,-68.8925,Guania,71476.56844792695,,
COL,Guaviare,1.85144,-71.8348,,55105.02013036705,,
COL,Huila,2.65469,-75.5471,,19074.43136759414,,
COL,La Guajira,11.4245,-72.6702,Guajira|Goagira|La Goajira,21343.471740353114,,
COL,Magdalena,10.3731,-74.3474,La Magdalena,23773.44861948972,,
COL,Meta,3.5302,-72.9789,,86526.89285068013,,
COL,Nariño,1.60168,-77.9777,,30957.942546790357,,
COL,Norte de Santander,8.086,-72.8175,Santander del Norte,22308.036396796604,,
COL,Putumayo,0.420217,-75.5514,,25394.28052945569,,
COL,Quindío,4.47197,-75.64,,1897.2648442121665,,
COL,Risaralda,4.82682,-75.6743,,3562.95790042126,,
COL,San Andrés y Providencia,12.5429,-81.7049,Saint Andrew and Providence,39.99283727937964,,
COL,Santander,6.85402,-73.4981,,31191.751684030056,,
COL,Sucre,9.01236,-75.1319,,11161.514906460572,,
COL,Tolima,3.93749,-75.2073,,24132.749632735788,,
COL,Valle del Cauca,3.58331,-76.5923,Valle,20972.840187988993,,
COL,Vaupés,0.790971,-70.5869,,51765.40996650092,,
COL,Vichada,4.89224,-69.2414,,99303.35034022677,,
CRI,Alajuela,10.7527,-84.7995,,9900.932240982507,,
CRI,Cartago,9.78411,-83.6991,,3191.339817936263,,
CRI,Guanacaste,10.3333,-85.3552,,10628.744125204297,,
CRI,Heredia,10.4626,-83.9527,,2785.8442683665,,
CRI,Limón,9.7018,-83.1486,Puerto Lim¢n,9646.123824836863,,
CRI,Puntarenas,8.93419,-83.2294,,11419.567429650388,,
CRI,San José,9.60369,-84.0105,,5149.594251736525,,
CUB,Artemisa,22.8546,-82.6903,,2382.0617590682914,,
CUB,Camagüey,21.3675,-77.9304,Puerto Principe,17915.578775348546,,
CUB,Ciego de Ávila,21.9626,-78.6388,,8010.789544669345,,
CUB,Cienfuegos,22.3253,-80.4831,,4886.850787137239,,
CUB,Ciudad de la Habana,23.0737,-82.3075,,828.1058023987738,,
CUB,Granma,20.3212,-76.8386,,9701.303181498512,,
CUB,Guantánamo,20.2358,-74.8112,,6979.893117135249,,
CUB,Holguín,20.808,-76.1892,,10536.735315871236,,
CUB,Isla de la Juventud,21.6754,-82.8148,,2735.653086834492,,
CUB,Las Tunas,21.0299,-77.0723,,7469.999620102412,,
CUB,Matanzas,22.6152,-81.186,,13790.02383824657,,
CUB,Mayabeque,22.8761,-82.0296,,4435.115949859705,,
CUB,Pinar del Río,22.4952,-83.674,,12960.966520967257,,
CUB,Sancti Spíritus,21.9618,-79.3804,,7773.138527180173,,
CUB,Santiago de Cuba,20.1959,-76.2117,,6999.077298479662,,
CUB,Villa Clara,22.601,-79.9527,,9724.565927497944,,
CYP,Famagusta,35.0164,33.9489,Famgusta|Ammochostos|Famagosta|Famagouste|Gazimagosa|Gazimagusa|Magusa,289.7387687189621,,
CYP,Larnaca,34.9728,33.8678,Larnaka|L rnax,1278.561107177451,,
CYP,Limassol,34.7755,32.9674,Limasol,1882.1794321513241,,
CYP,Nicosia,35.0214,33.043,Lefkosía|Levkosía|Lefkosa|Nicosie|Nikosia,3033.2517409802676,,
CYP,Paphos,34.9307,32.5276,Baf|Pafos,2025.3336655688029,,
CZE,Jihomoravský,49.1054,16.7484,"South Moravian Region, Jihomoravský kraj",16461.51674960695,,
CZE,Jihočeský,49.0726,14.5598,Budweis|Budejovický|Ceskobudejovický|South Bohemian,23179.25226253955,,
CZE,Karlovarský,50.1601,12.7286,Carlsbad| Karlovy Vary,7975.288889644661,,
CZE,Královéhradecký,50.3723,15.8838,Königsgrätz| Hradec Králové,11655.38937457772,,
CZE,Liberecký,50.7339,14.9186,Reichenberg| Liberec,7939.039800639325,,
CZE,Moravskoslezský,49.7687,17.9683,Mährisch-Ostrau|Mähren|Morava|Moravie|Mor via|Moravskoslezský|Ostravský| Moravian-Silesian,13439.306929166834,,
CZE,Olomoucký,49.6928,17.1244,"Olomouc Region, Olomoucký kraj",11834.092360747989,,
CZE,Pardubický,49.8651,16.2784,"Pardubice Region, Pardubický kraj",10526.381108264775,,
CZE,Plzeňský,49.6458,13.2001,"Plzeň Region, Plzeňský kraj",18625.525578537767,,
CZE,Prague,50.0647,14.4487,Prag |Hlavní město Praha,1249.1163830201256,,
CZE,Středočeský,49.7498,14.4559,Central Bohemian,26284.251586715938,,
CZE,Vysočina,49.4088,15.7721,Iglau|Jihlavský|Vysocina|Vysočina,16373.94595617505,,
CZE,Zlínský,49.1837,17.7745,"Zlín Region, Zlínský kraj",9179.898956839728,,
CZE,Ústecký,50.4996,13.8424,"Ústí nad Labem Region, Ústecký kraj",13100.640336609407,,
DEU,Baden-Württemberg,48.59,9.00328,,82119.13402906895,,
DEU,Bayern,49.0056,11.3966,Bavaria,161769.01889755242,,
DEU,Berlin,52.5131,13.4213,,2389.4757049884793,,
DEU,Brandenburg,52.8156,12.9206,,80618.89838733517,,
DEU,Bremen,53.1211,8.74299,,1069.8344911344147,,
DEU,Hamburg,53.559,10.0344,,2181.8338461486223,,
DEU,Hessen,50.6098,8.95873,Hesse,51959.487654223405,,
DEU,Mecklenburg-Vorpommern,53.7528,12.5647,Mecklenburg-West Pomerania,66095.80450758855,,
DEU,Niedersachsen,52.775,8.86184,Lower Saxony,129471.01982524504,,
DEU,Nordrhein-Westfalen,51.6146,7.65708,North Rhine-Westphalia,88672.93340515124,,
DEU,Rheinland-Pfalz,49.8685,7.36974,Rhineland-Palatinate,48267.67440319096,,
DEU,Saarland,49.4026,6.86625,,6237.084988330231,,
DEU,Sachsen,51.0053,13.4596,Saxony,45776.89912818892,,
DEU,Sachsen-Anhalt,51.9338,11.6796,Saxony-Anhalt,54306.55481377323,,
DEU,Schleswig-Holstein,54.1315,9.84605,,44879.50766446745,,
DEU,Thüringen,50.9052,11.0976,Thuringia,40231.114239083654,,
DJI,Ali Sabieh,11.2107,42.8985,`Ali Sabîh,1941.6557913269482,,
DJI,Arta,11.4461,42.8032,,1789.8549372833427,,
DJI,Dikhil,11.3884,42.2277,Dikkil,7088.5071331967865,,
DJI,Djibouti,11.5524,43.037,,186.73020339707773,,
DJI,Obock,12.2842,43.0464,,4837.383722826575,,
DJI,Tadjourah,11.7972,42.5043,Tadjoura,6943.944455768212,,
DMA,Saint Andrew,15.5378,-61.3589,,213.4890058765278,,
DMA,Saint David,15.3956,-61.2919,,126.18756366628463,,
DMA,Saint George,15.3,-61.3489,,57.51035320759825,,
DMA,Saint John,15.5767,-61.4483,,70.06488491460918,,
DMA,Saint Joseph,15.4355,-61.3863,,123.76721213728223,,
DMA,Saint Luke,15.2483,-61.3644,,3.7035377966327485,,
DMA,Saint Mark,15.2217,-61.3612,,11.357636901081385,,
DMA,Saint Patrick,15.2768,-61.3052,,79.57336695341141,,
DMA,Saint Paul,15.3529,-61.3717,,66.35194319635822,,
DMA,Saint Peter,15.4986,-61.4448,,33.62383475658212,,
DNK,Hovedstaden,55.8486,12.3198,Capital Region,7927.019473474418,,
DNK,Midtjylland,56.2367,9.26862,Central,42535.94819064906,,
DNK,Nordjylland,56.8261,9.73299,North,26651.97183490345,,
DNK,Sjaælland,55.4417,11.7483,Sjaelland|Zealand,22032.27260881571,,
DNK,Syddanmark,55.349,9.1292,Southern,36592.11299293362,,
DOM,Azua,18.5981,-70.8169,,2888.0438340867277,,
DOM,Bahoruco,18.5116,-71.307,Baoruco,1445.7909989850189,,
DOM,Barahona,18.1674,-71.1872,,1790.7755256506523,,
DOM,Dajabón,19.4319,-71.5952,Libertador,1252.6299045272347,,
DOM,Distrito Nacional,18.4746,-69.9376,,86.45035181723428,,
DOM,Duarte,19.1987,-70.0202,,1641.859467912616,,
DOM,El Seybo,18.7649,-69.0568,El Seibo,2064.206473261869,,
DOM,Espaillat,19.5998,-70.3537,,968.2296300470484,,
DOM,Hato Mayor,18.981,-69.403,Hato Major,1540.425794984956,,
DOM,Hermanas,19.403,-70.352,,541.1043662552102,,
DOM,Independencia,18.3759,-71.6057,,2317.444374170648,,
DOM,La Altagracia,18.608,-68.6413,,3547.68733841488,,
DOM,La Estrelleta,19.037,-71.65,Elías Piña|San Rafael,1576.7714503839513,,
DOM,La Romana,18.5221,-68.9869,,580.9383827631729,,
DOM,La Vega,19.0453,-70.6836,,2562.2344032826286,,
DOM,María Trinidad Sánchez,19.4682,-69.9933,Maria Trinidad S|Trinidad S nchez Nagua,1514.0126429848217,,
DOM,Monseñor Nouel,18.9242,-70.4081,Monsenor Novel,1089.2882880055936,,
DOM,Monte Cristi,19.7302,-71.4527,,2173.383438247689,,
DOM,Monte Plata,18.8533,-69.816,,2958.4819315344184,,
DOM,Pedernales,17.9396,-71.5201,,2305.458233968427,,
DOM,Peravia,18.359,-70.3799,José Trujillo Valdez,858.0530756874375,,
DOM,Puerto Plata,19.7427,-70.7972,,2045.9945473907678,,
DOM,Samaná,19.2717,-69.4756,,1080.1097473293564,,
DOM,San Cristóbal,18.5126,-70.1914,Trujillo,1335.5701350628449,,
DOM,San José de Ocoa,18.6367,-70.525,José Trujillo Valdez,932.3459159849388,,
DOM,San Juan,18.8948,-71.2622,Benefactor|San Juan de la Maguana,3711.337595284308,,
DOM,San Pedro de Macorís,18.4796,-69.3484,,1309.7346944920641,,
DOM,Santiago,19.2636,-70.8974,,3130.177454245623,,
DOM,Santiago Rodríguez,19.3626,-71.2919,Santiago Rodrigu,1231.4877799017165,,
DOM,Santo Domingo,18.5664,-69.8427,,1401.2420122867168,,
DOM,Sánchez Ramírez,19.0101,-70.15,,1336.8693395937103,,
DOM,Valverde,19.5741,-71.0242,,863.716453279546,,
DZA,Adrar,25.7004,-0.93557,Duperré,586551.649851317,,
DZA,Alger,36.7024,3.09806,Algeri|Algiers|Algier|al-Jazair|al-Djazair|El Djazaïr|Argel|Dzayer|Djezaïr,302.5209833240772,,
DZA,Annaba,36.823,7.53073,Anaba|Bona|Bône,2274.769238603462,,
DZA,Aïn Defla,36.1735,2.10714,Ain Dafla,7082.6863611362905,,
